OccID,OccNo,From,To,Moving,V Type,Hull Material,Year Built,Occ Type,Event Type,Damage,Region
37173,M11W0063,27,27,1,3,2,1988,2,1,2,1
37172,M11W0062,0,194,1,3,1,1988,2,6,2,1
37170,M11W0061,0,0,1,3,5,2010,2,6,2,1
37169,M11W0060,27,27,0,5,3,2001,1,4,3,1
37168,M11N0012,27,0,1,3,5,2004,1,7,0,5
37167,M11N0011,0,0,1,3,5,1995,1,5,2,5
37166,M11L0042,0,0,0,5,4,2008,1,4,3,3
37166,M11L0042,144,27,1,5,4,2008,1,4,3,3
37165,M11W0059,0,0,0,3,5,1980,2,6,2,1
37164,M11M0017,27,27,1,3,5,1991,1,7,0,4
37163,M11L0041,27,27,1,2,3,2006,1,4,3,3
37162,M11W0058,27,27,1,5,3,1988,1,5,3,1
37161,M11W0057,0,0,1,5,5,2002,1,4,0,1
37161,M11W0057,27,27,1,5,5,2006,1,4,0,1
37160,M11C0004,0,0,1,2,3,2006,1,4,3,2
37159,M11W0056,0,0,1,2,3,1977,1,4,0,1
37159,M11W0056,0,0,1,2,3,1979,1,4,0,1
37158,M11M0016,27,0,1,3,2,1968,1,2,2,4
37157,M11N0010,0,0,1,2,3,1984,1,2,1,5
37156,M11M0015,27,27,1,5,3,1976,2,2,2,4
37155,M11L0040,0,0,1,3,5,1979,2,8,2,3
37154,M11W0055,27,27,1,5,3,2001,1,1,2,1
37153,M11W0054,27,0,1,5,3,1977,1,1,3,1
37152,M11L0039,0,0,1,3,3,1975,2,6,0,3
37151,M11L0038,27,0,1,5,3,2006,2,2,3,3
37150,M11W0053,0,0,1,1,3,1983,1,4,2,1
37150,M11W0053,27,27,1,1,3,1979,1,4,2,1
37149,M11W0052,0,0,1,3,4,1966,2,4,0,1
37149,M11W0052,0,0,1,3,4,1966,2,4,0,1
37148,M11W0051,194,0,1,5,3,1977,1,4,0,1
37148,M11W0051,27,27,1,5,3,1976,1,4,0,1
37147,M11L0037,0,0,1,3,5,1990,2,6,0,3
37147,M11L0037,0,0,1,3,5,2003,2,6,0,3
37147,M11L0037,0,0,1,3,5,1979,2,6,0,3
37146,M11N0009,0,0,1,3,2,2009,2,8,2,5
37145,M11C0003,27,194,1,2,3,1989,1,4,1,2
37144,M11N0008,0,0,1,3,2,1978,1,8,2,5
37143,M11L0036,27,27,0,2,3,2007,1,7,0,3
37142,M11W0050,27,27,1,2,3,1971,2,2,3,1
37141,M11C0002,27,20,1,2,3,1967,1,4,3,2
37140,M11W0049,0,0,1,5,3,1988,2,6,0,1
37139,M11W0048,0,0,0,2,3,1988,2,2,0,1
37138,M11W0047,0,0,1,5,5,1979,1,4,0,1
37138,M11W0047,0,0,1,5,5,2011,1,4,0,1
37138,M11W0047,194,0,1,5,5,1984,1,4,0,1
37137,M11N0007,0,0,1,3,5,1994,1,7,0,5
37136,M11N0006,0,0,1,3,2,1979,2,6,0,5
37135,M11L0035,27,27,1,5,3,1986,2,6,0,3
37134,M11W0046,27,27,1,5,4,1974,1,5,3,1
37132,M11M0014,27,27,1,3,5,1974,1,2,0,4
37131,M11N0005,27,27,1,5,3,2002,1,4,3,5
37131,M11N0005,27,0,1,5,3,1979,1,4,3,5
37130,M11M0013,27,27,1,5,3,1967,1,7,0,4
37128,M11L0034,27,27,1,5,3,1969,2,2,0,3
37127,M11L0033,0,0,1,5,4,1968,2,1,2,3
37127,M11L0033,0,0,1,5,4,1979,2,1,2,3
37126,M03W0272,27,0,0,3,3,1979,1,7,0,1
37125,M05W0237,27,0,0,3,1,1978,1,7,0,1
37124,M11W0044,0,0,1,2,3,1970,2,1,2,1
37124,M11W0044,0,0,1,2,3,2010,2,1,2,1
37123,M11M0011,27,0,1,3,5,1968,1,2,3,4
37122,M11W0043,27,27,1,5,3,1985,2,6,0,1
37121,M11M0010,27,0,1,3,5,1979,1,5,3,4
37120,M11C0001,27,70,1,2,3,1979,1,2,3,2
37119,M11W0042,0,0,1,1,4,1979,2,1,0,1
37119,M11W0042,27,27,1,1,4,1980,2,1,0,1
37118,M11W0041,0,0,1,3,5,1979,1,4,0,1
37118,M11W0041,27,0,1,3,5,1979,1,4,0,1
37117,M11W0040,0,0,1,3,4,1978,2,6,0,1
37116,M11W0039,0,0,1,5,2,2006,2,6,0,1
37115,M11M0009,191,27,1,2,3,1968,1,1,1,4
37114,M11L0032,27,27,1,1,3,1977,2,1,0,3
37114,M11L0032,0,0,0,1,3,1963,2,1,0,3
37113,M11L0031,27,0,1,5,3,1959,1,4,3,3
37113,M11L0031,0,0,0,5,3,1981,1,4,3,3
37112,M11L0030,27,27,0,5,3,2003,1,7,0,3
37111,M11W0038,27,27,1,4,3,1978,2,6,0,1
37110,M11W0037,0,0,1,5,3,1993,1,2,0,1
37109,M11W0036,0,0,1,1,3,2007,2,1,0,1
37109,M11W0036,194,194,1,1,3,1967,2,1,0,1
37108,M11M0008,0,0,1,3,2,1979,1,2,2,4
37107,M11W0035,0,0,1,1,3,1961,1,2,0,1
37107,M11W0035,0,0,1,1,3,1980,1,2,0,1
37106,M11L0029,27,27,1,5,3,1973,1,5,3,3
37105,M11W0034,0,0,1,2,3,1985,2,6,0,1
37104,M11W0033,27,27,1,5,3,2003,1,4,2,1
37103,M11L0028,27,27,1,5,3,1995,1,4,3,3
37101,M11W0032,0,0,1,3,4,1969,2,6,0,1
37100,M11W0031,0,0,1,3,5,1956,2,6,0,1
37099,M11W0030,0,0,1,1,3,1995,1,4,0,1
37099,M11W0030,0,0,1,1,3,1979,1,4,0,1
37099,M11W0030,0,0,1,1,3,1973,1,4,0,1
37098,M11W0029,27,27,1,3,5,1994,2,6,0,1
37096,M11L0025,0,0,1,2,3,1979,1,1,2,3
37095,M10W0223,0,0,1,3,5,1989,1,4,3,1
37095,M10W0223,27,0,1,3,5,1979,1,4,3,1
37094,M11N0004,80,10,1,2,3,1971,1,1,3,5
37093,M11N0003,27,27,1,2,3,1996,2,6,3,5
37092,M11L0024,27,27,1,2,3,1978,2,6,2,3
37090,M11L0022,0,0,0,5,3,1974,2,8,3,3
37089,M11W0028,27,0,1,3,5,1973,1,2,2,1
37086,M11L0019,0,0,1,2,3,1993,1,1,3,3
37083,M11W0027,0,0,1,3,4,1987,2,6,0,1
37082,M11W0026,27,27,0,3,4,1973,1,5,1,1
37081,M11W0025,27,0,1,5,5,2011,2,6,0,1
37080,M11W0024,194,194,1,5,3,2010,1,5,2,1
37079,M11W0023,0,0,1,3,5,1995,1,7,0,1
37079,M11W0023,0,0,1,3,5,1992,1,7,0,1
37079,M11W0023,0,0,1,3,5,1995,1,7,0,1
37079,M11W0023,0,0,1,3,5,2001,1,7,0,1
37078,M11W0022,0,0,1,3,5,1979,2,6,0,1
37077,M11W0021,27,0,1,5,3,2011,1,5,3,1
37076,M11M0007,0,0,1,5,3,1979,2,8,2,4
37075,M11M0006,0,0,1,3,5,1979,1,2,2,4
37074,M11M0005,27,27,1,3,5,1990,2,2,2,4
37073,M11W0020,27,27,1,5,3,1979,1,4,3,1
37072,M11M0004,27,27,1,3,2,1997,2,8,3,4
37071,M11W0019,0,0,1,3,2,1975,2,6,0,1
37070,M11W0018,27,27,1,3,5,1998,2,6,0,1
37068,M11W0016,0,0,1,3,5,1979,2,1,0,1
37068,M11W0016,0,0,1,3,5,1982,2,1,0,1
37066,M11L0015,0,0,0,5,3,1979,1,5,3,3
37065,M10W0222,27,0,1,5,5,1979,1,2,2,1
37064,M11W0015,27,27,1,3,5,1995,2,6,2,1
37062,M11W0014,0,0,1,1,3,1976,1,8,2,1
37062,M11W0014,27,27,1,1,3,1976,1,8,2,1
37061,M11L0013,0,0,0,2,3,1980,1,7,0,3
37060,M11L0012,184,27,1,2,3,1980,1,4,2,3
37059,M10L0168,0,0,1,1,3,1987,2,1,3,3
37059,M10L0168,27,27,1,1,3,1993,2,1,3,3
37059,M10L0168,0,0,1,1,3,1975,2,1,3,3
37057,M11N0002,0,0,0,1,3,1966,1,2,2,5
37057,M11N0002,0,0,0,1,3,1979,1,2,2,5
37057,M11N0002,0,0,0,1,3,2002,1,2,2,5
37056,M11L0010,10,27,0,2,3,1961,1,1,1,3
37054,M11W0013,0,0,0,1,1,1939,1,8,3,1
37053,M11N0001,27,0,1,3,3,1979,1,7,0,5
37052,M11W0012,194,194,1,3,1,1998,2,6,2,1
37051,M11F0003,194,27,1,2,3,1979,2,2,0,7
37050,M11W0011,27,0,0,5,3,1964,2,7,0,1
37048,M10N0054,27,27,1,2,3,1954,1,4,1,5
37047,M11M0003,27,27,1,5,4,1979,1,2,0,4
37046,M11W0010,27,0,0,4,3,1979,1,5,3,1
37045,M11L0008,0,0,1,5,3,1982,2,1,0,3
37045,M11L0008,27,27,1,5,3,1979,2,1,0,3
37044,M10M0082,194,27,1,2,3,2000,1,7,0,4
37042,M11W0009,0,0,1,3,3,2010,2,6,0,1
37040,M11W0008,27,27,1,2,3,1996,2,6,0,1
37039,M11W0007,194,27,1,3,3,1979,1,7,0,1
37038,M11L0006,0,0,0,2,3,1979,1,7,0,3
37037,M11M0002,0,0,1,2,3,1968,1,2,2,4
37035,M11W0006,0,0,1,3,5,1975,2,6,0,1
37032,M11W0005,0,0,1,2,3,1964,1,4,3,1
37031,M11W0004,27,27,1,5,3,1985,1,5,1,1
37030,M11W0003,27,27,1,5,4,1996,1,2,1,1
37028,M10W0221,27,0,1,2,3,1982,1,4,3,1
37027,M10L0167,27,27,1,2,3,1987,2,6,0,3
37026,M11L0003,27,27,1,2,3,1979,2,6,3,3
37024,M10W0220,27,27,0,5,3,1979,1,4,3,1
37024,M10W0220,0,0,1,5,3,1973,1,4,3,1
37024,M10W0220,27,0,1,5,3,1976,1,4,3,1
37023,M10W0219,27,0,1,5,4,1962,1,4,3,1
37022,M10L0166,0,0,0,2,3,1980,2,2,0,3
37021,M10L0165,0,27,0,2,3,1943,1,4,0,3
37021,M10L0165,27,27,0,2,3,1961,1,4,0,3
37020,M10N0053,0,0,0,3,5,1970,1,5,2,5
37019,M10M0081,0,0,1,3,5,1981,1,1,1,4
37018,M10L0164,0,0,0,5,3,1968,1,1,3,3
37017,M10C0095,0,0,1,5,3,1979,2,6,0,2
37016,M10F0030,0,0,1,2,3,2007,1,1,0,7
37015,M10C0094,0,0,0,2,3,1976,1,7,0,2
37013,M10W0218,0,0,1,4,4,1976,2,1,0,1
37013,M10W0218,27,27,1,4,4,1979,2,1,0,1
37012,M10C0093,0,0,1,5,5,1979,1,4,3,2
37011,M10W0217,27,194,1,5,3,1959,2,6,0,1
37011,M10W0217,0,0,1,5,3,1979,2,6,0,1
37010,M10W0216,0,0,1,3,4,2007,2,6,0,1
37009,M10W0215,194,194,1,3,3,2008,1,2,2,1
37007,M10L0161,125,27,0,2,3,1978,1,7,0,3
37006,M10W0214,0,0,1,1,3,2002,2,1,3,1
37006,M10W0214,27,0,1,1,3,2000,2,1,3,1
37005,M10W0213,0,0,1,3,4,2000,2,6,0,1
37004,M10W0212,27,0,1,5,3,1982,2,6,3,1
37003,M10L0160,0,0,0,5,3,1978,1,7,0,3
36997,M10M0080,0,0,1,3,5,1999,2,6,2,4
36994,M10C0092,193,194,1,5,3,1979,1,1,3,2
36993,M10L0156,0,0,0,3,5,1979,1,5,2,3
36992,M10W0210,0,0,1,1,3,1985,2,1,0,1
36992,M10W0210,194,27,1,1,3,1985,2,1,0,1
36989,M10W0209,0,0,0,3,5,1979,1,5,2,1
36988,M10F0026,194,27,1,2,3,1979,1,7,0,7
36987,M10W0208,0,0,1,3,5,1979,2,6,0,1
36986,M10F0025,0,0,0,1,3,1979,2,7,0,7
36986,M10F0025,0,0,0,1,3,1979,2,7,0,7
36985,M10M0079,0,0,1,3,5,1979,1,2,2,4
36984,M10M0078,0,0,1,3,5,1969,2,8,2,4
36983,M10M0077,27,0,1,3,5,1992,1,2,2,4
36981,M10L0152,144,194,0,2,3,1992,1,7,0,3
36980,M10W0207,0,0,1,3,2,1990,1,4,0,1
36980,M10W0207,27,27,1,3,2,1990,1,4,0,1
36979,M10C0091,0,0,1,2,3,2006,1,2,0,2
36978,M10L0151,125,27,0,2,3,1962,1,7,0,3
36977,M10L0150,27,27,1,2,3,1979,2,6,0,3
36976,M10W0206,0,0,1,5,3,2007,1,7,0,1
36975,M10L0149,169,27,0,2,3,1969,1,2,2,3
36975,M10L0149,0,0,0,2,3,1966,1,2,2,3
36974,M10M0076,27,27,1,3,5,1979,1,8,2,4
36973,M10M0075,27,27,1,3,5,2004,2,6,0,4
36972,M10M0074,0,0,1,3,5,1979,1,5,2,4
36971,M10W0205,27,27,1,5,3,1963,1,7,0,1
36970,M10M0073,0,0,1,3,5,1943,2,6,0,4
36969,M10W0204,27,0,0,5,3,1987,1,1,3,1
36968,M10M0072,27,27,1,5,3,2010,1,5,3,4
36967,M10W0203,27,10,1,5,4,1979,2,7,0,1
36966,M10L0148,0,0,0,1,3,1973,1,2,2,3
36965,M10N0052,27,0,1,3,3,1969,2,6,0,5
36964,M10N0051,27,0,1,3,5,1974,1,5,2,5
36963,M10M0071,27,27,1,3,5,1904,1,2,2,4
36962,M10C0090,0,0,1,5,3,1990,2,1,2,2
36962,M10C0090,0,0,1,5,3,1987,2,1,2,2
36961,M10F0024,0,0,1,5,3,1995,2,6,0,7
36960,M10C0089,0,0,1,2,3,1979,1,4,2,2
36959,M10L0147,27,0,1,1,3,1994,1,7,0,3
36959,M10L0147,0,0,1,1,3,1987,1,7,0,3
36958,M10W0202,194,194,1,5,3,1966,2,2,3,1
36957,M10W0201,0,0,1,5,4,1991,1,2,2,1
36956,M10C0088,0,0,1,5,3,1992,1,2,2,2
36955,M10L0146,27,158,0,2,3,1979,1,7,0,3
36954,M10M0070,27,27,1,3,5,1979,1,2,2,4
36953,M10N0050,27,0,1,3,5,2007,1,5,2,5
36952,M10N0049,0,0,1,2,3,2002,1,2,0,5
36951,M10W0200,0,0,1,5,1,1986,2,6,0,1
36950,M10W0199,0,0,1,2,3,1986,2,6,0,1
36949,M10W0198,0,0,0,3,3,2002,1,2,2,1
36948,M10C0087,0,0,1,2,3,1973,2,4,0,2
36947,M10M0069,27,27,1,3,5,1972,1,5,3,4
36946,M10C0086,194,27,1,2,3,1992,1,4,3,2
36945,M10N0048,0,0,0,5,3,1983,1,7,0,5
36943,M09N0055,0,0,0,2,3,1993,1,8,3,5
36943,M09N0055,27,27,1,2,3,1993,1,8,3,5
36942,M10M0067,27,0,1,3,3,1996,1,4,3,4
36942,M10M0067,27,0,1,3,3,1979,1,4,3,4
36941,M09N0054,27,0,1,3,3,1966,1,5,1,5
36940,M10M0066,0,0,1,1,3,1979,1,4,3,4
36940,M10M0066,27,27,1,1,3,1952,1,4,3,4
36939,M10M0065,0,0,1,5,4,1968,1,4,3,4
36939,M10M0065,0,0,1,5,4,1995,1,4,3,4
36938,M10M0064,27,0,0,5,4,1980,1,4,3,4
36938,M10M0064,0,0,0,5,4,1997,1,4,3,4
36936,M10N0046,27,27,1,5,4,1992,1,4,3,5
36935,M10M0063,27,0,1,3,5,2006,1,4,3,4
36935,M10M0063,0,0,1,3,5,1979,1,4,3,4
36934,M10M0062,0,0,1,5,4,1979,1,2,3,4
36933,M10N0045,0,0,1,4,3,1979,2,4,0,5
36933,M10N0045,0,0,1,4,3,1992,2,4,0,5
36932,M10M0061,27,0,1,5,4,1983,1,5,3,4
36931,M10C0085,27,0,1,4,3,2001,1,4,3,2
36930,M10M0060,27,27,1,5,4,1980,2,2,3,4
36929,M10M0059,0,0,1,5,5,2007,2,2,3,4
36928,M10M0058,27,0,1,3,3,2007,1,4,3,4
36927,M07N0127,194,27,1,2,3,1979,1,1,3,5
36926,M10N0044,27,27,1,5,3,1956,1,7,0,5
36925,M10M0057,27,27,1,3,5,1979,2,8,3,4
36924,M10N0043,27,27,1,5,3,1979,1,5,3,5
36923,M10C0084,0,0,1,2,3,1979,2,6,0,2
36922,M10C0083,0,0,1,2,3,1979,1,4,3,2
36920,M10W0197,0,0,1,3,4,1979,1,2,2,1
36918,M10W0196,27,27,1,5,4,1941,1,4,3,1
36917,M10F0023,0,0,0,2,3,1973,1,4,3,7
36916,M10F0022,27,194,0,2,3,1979,2,6,0,7
36914,M10W0195,27,0,1,3,1,1967,1,2,2,1
36913,M10L0144,27,194,1,2,3,1987,1,4,0,3
36913,M10L0144,27,27,1,2,3,2008,1,4,0,3
36912,M10W0194,27,194,1,2,3,1979,2,1,0,1
36912,M10W0194,0,0,0,2,3,1973,2,1,0,1
36911,M10C0081,0,0,0,2,3,1988,2,6,0,2
36910,M10L0143,27,27,1,1,3,1994,1,4,2,3
36910,M10L0143,0,0,1,1,3,1979,1,4,2,3
36909,M10C0080,27,27,1,3,1,1979,2,6,0,2
36908,M10W0193,27,0,1,5,4,1969,1,7,0,1
36907,M10L0142,27,27,1,2,3,1979,1,4,3,3
36906,M10M0056,27,0,0,5,3,1976,2,1,2,4
36906,M10M0056,0,0,0,5,3,1973,2,1,2,4
36905,M10W0192,0,0,0,2,3,1985,1,4,3,1
36905,M10W0192,0,0,0,2,3,1988,1,4,3,1
36904,M10W0191,0,0,1,5,3,1969,2,7,0,1
36903,M10W0190,0,0,1,5,1,1979,2,6,0,1
36902,M10W0189,0,0,1,5,4,1989,1,2,2,1
36901,M10F0021,0,0,1,2,3,1992,2,6,0,7
36900,M10F0020,20,27,1,2,3,1999,1,7,0,7
36899,M10M0055,0,0,1,3,5,1979,1,2,3,4
36898,M10M0054,27,27,1,3,5,1979,2,8,3,4
36897,M10W0188,27,27,1,1,3,1980,2,1,0,1
36897,M10W0188,27,27,1,1,3,1998,2,1,0,1
36896,M10M0053,27,0,1,3,5,1993,1,2,2,4
36895,M10W0187,0,0,1,3,2,1979,1,4,0,1
36895,M10W0187,27,27,1,3,2,1979,1,4,0,1
36894,M10C0079,194,20,1,2,3,2003,1,4,3,2
36893,M10C0078,0,0,1,3,3,1969,1,2,2,2
36892,M10C0077,0,0,0,2,3,1980,1,7,0,2
36890,M10W0186,0,0,0,5,5,1973,1,2,0,1
36890,M10W0186,0,0,0,5,5,1979,1,2,0,1
36890,M10W0186,27,27,0,5,5,1980,1,2,0,1
36889,M10W0185,27,0,1,3,4,2010,2,6,3,1
36888,M10W0184,0,0,1,3,3,1979,1,2,0,1
36887,M10F0019,27,194,1,2,3,1967,1,2,0,7
36885,M10W0183,0,0,0,3,5,1990,1,8,1,1
36884,M10W0182,0,0,1,5,2,1990,1,5,2,1
36883,M10W0181,0,0,1,2,3,1979,1,7,0,1
36882,M10N0042,0,0,1,3,2,1971,1,2,2,5
36881,M10L0140,0,0,1,3,1,1999,1,2,3,3
36880,M10W0180,0,0,1,5,5,1979,2,6,2,1
36879,M10L0139,0,0,0,3,2,1987,2,8,2,3
36876,M10W0179,0,0,1,3,1,2000,2,2,2,1
36875,M10N0041,0,0,1,2,3,2000,1,7,0,5
36874,M10W0178,27,27,1,5,3,1979,2,6,0,1
36873,M10W0177,27,27,1,3,5,2001,1,4,2,1
36873,M10W0177,0,0,1,3,5,1979,1,4,2,1
36872,M10W0176,0,0,1,2,3,1973,1,5,2,1
36872,M10W0176,0,0,1,2,3,1983,1,5,2,1
36871,M10W0175,0,0,1,3,4,1979,2,6,0,1
36870,M10W0174,0,0,1,5,4,1924,2,6,0,1
36869,M10F0016,27,194,1,2,3,1985,1,2,0,7
36866,M10M0052,27,27,1,3,3,1982,2,8,0,4
36865,M10F0015,27,27,1,1,3,1975,2,1,3,7
36865,M10F0015,27,27,1,1,3,1975,2,1,3,7
36865,M10F0015,27,0,1,1,3,1943,2,1,3,7
36865,M10F0015,27,0,1,1,3,1979,2,1,3,7
36864,M10L0138,27,125,1,2,3,1959,1,2,2,3
36863,M10H0011,27,27,1,5,3,1976,2,2,2,6
36862,M10W0173,27,27,1,3,3,1964,2,1,2,1
36861,M10C0075,0,27,1,2,3,1979,1,2,0,2
36859,M10C0074,194,169,1,2,3,1974,1,4,0,2
36858,M10C0073,0,0,1,2,3,1979,1,7,0,2
36857,M10C0072,27,27,1,5,3,1977,1,5,2,2
36856,M10M0051,27,27,1,3,2,2004,2,8,2,4
36854,M10W0172,0,0,1,3,5,1959,1,2,2,1
36853,M10W0171,0,0,1,5,3,1974,2,6,0,1
36852,M10M0050,0,0,1,3,5,1990,1,5,2,4
36851,M10L0136,0,0,0,1,3,1979,1,4,2,3
36851,M10L0136,70,27,1,1,3,1979,1,4,2,3
36850,M10L0135,0,0,0,1,3,1989,2,2,2,3
36849,M10C0071,0,0,1,5,3,1978,2,6,0,2
36848,M10C0070,27,27,1,4,4,1979,1,4,3,2
36847,M10N0040,27,27,1,3,5,1991,1,8,2,5
36846,M10L0134,0,0,1,2,3,1985,2,6,0,3
36845,M10L0133,0,0,1,5,3,1959,2,6,0,3
36844,M10C0069,27,27,1,4,3,1987,2,6,0,2
36842,M10H0010,0,0,1,5,3,1977,2,6,0,6
36841,M10L0131,27,27,1,4,3,1978,2,6,2,3
36839,M10W0170,0,0,0,3,4,1989,1,2,2,1
36838,M10W0169,27,0,0,3,5,1976,1,2,0,1
36837,M10W0168,0,0,1,5,5,1981,2,6,1,1
36836,M10W0167,27,27,1,3,5,1963,1,2,3,1
36835,M10W0166,0,0,1,1,3,2011,2,1,0,1
36835,M10W0166,194,194,1,1,3,1990,2,1,0,1
36834,M10W0165,0,0,1,5,4,1969,1,1,3,1
36833,M10W0164,27,27,1,5,3,1979,2,6,0,1
36832,M10C0068,0,0,1,5,4,1975,2,6,0,2
36831,M10W0163,102,31,1,2,3,1968,2,6,0,1
36830,M10M0049,27,0,1,3,5,1981,1,2,2,4
36829,M10N0039,0,0,0,5,1,1979,1,4,3,5
36829,M10N0039,0,0,1,5,1,1978,1,4,3,5
36828,M10N0038,27,0,0,2,3,1979,1,2,0,5
36826,M10C0067,0,0,1,2,3,2004,1,4,3,2
36825,M10W0161,0,0,1,3,4,1988,2,8,2,1
36824,M10C0066,0,0,1,3,3,1996,2,6,0,2
36823,M10L0129,0,0,1,1,3,1996,2,1,3,3
36823,M10L0129,0,0,1,1,3,1967,2,1,3,3
36823,M10L0129,194,27,1,1,3,1979,2,1,3,3
36822,M10W0160,0,0,1,5,1,1978,1,4,3,1
36822,M10W0160,0,0,1,5,1,1984,1,4,3,1
36821,M10W0159,27,27,1,4,4,1982,1,7,0,1
36820,M10C0065,20,194,1,2,3,1985,1,4,2,2
36820,M10C0065,0,0,1,2,3,1986,1,4,2,2
36819,M10W0158,27,0,1,5,1,1979,2,6,0,1
36818,M10C0064,0,0,0,2,3,1965,1,7,0,2
36817,M10M0048,27,27,0,3,2,1987,1,2,2,4
36816,M10L0128,4,27,1,2,3,1979,1,4,0,3
36816,M10L0128,27,27,1,2,3,2003,1,4,0,3
36813,M10L0125,0,0,1,1,3,1979,2,1,0,3
36813,M10L0125,27,27,1,1,3,1993,2,1,0,3
36812,M10C0063,0,0,1,3,3,1968,2,6,0,2
36811,M10C0062,0,0,1,5,5,1963,1,4,1,2
36811,M10C0062,0,0,1,5,5,2004,1,4,1,2
36810,M10C0061,0,0,0,2,3,1997,1,7,0,2
36809,M10C0060,27,27,1,2,3,1979,2,7,0,2
36808,M10W0157,0,0,0,5,1,1979,1,4,1,1
36808,M10W0157,27,27,1,5,1,1979,1,4,1,1
36807,M10L0124,0,20,1,2,3,1979,2,6,2,3
36806,M10L0123,27,27,1,2,3,1992,1,5,2,3
36805,M10L0122,0,0,1,5,3,1958,1,7,2,3
36804,M10L0121,0,0,1,5,4,2010,1,1,2,3
36803,M10W0156,0,0,1,5,4,1968,1,4,0,1
36803,M10W0156,27,0,1,5,4,1997,1,4,0,1
36802,M10W0155,0,27,1,4,4,1980,2,6,0,1
36801,M10M0047,0,0,1,3,5,1987,1,2,0,4
36800,M10M0046,27,27,1,3,5,1978,1,5,1,4
36799,M10N0037,27,0,1,3,3,2002,1,7,0,5
36798,M10N0036,0,0,1,5,3,1972,1,2,0,5
36797,M10W0154,0,26,1,3,2,1985,1,2,2,1
36796,M10M0045,0,0,1,3,5,1995,1,8,2,4
36795,M10N0035,27,27,1,3,2,2009,1,2,2,5
36793,M10M0044,27,0,1,3,2,1979,1,5,2,4
36792,M10M0043,27,27,1,3,5,1978,1,5,2,4
36791,M10M0042,27,27,1,3,5,1990,1,1,2,4
36786,M10W0153,0,0,1,2,3,1979,2,4,0,1
36786,M10W0153,0,0,1,2,3,1975,2,4,0,1
36785,M10W0152,0,0,1,5,1,1989,1,4,0,1
36785,M10W0152,27,0,1,5,1,1987,1,4,0,1
36784,M10M0041,0,0,1,3,5,1984,1,2,3,4
36783,M10W0151,0,194,1,3,1,1987,1,2,2,1
36782,M10H0009,0,0,1,5,3,2011,1,7,0,6
36781,M10C0059,0,194,1,2,3,2010,2,6,0,2
36780,M10W0150,27,0,1,3,2,1964,1,5,2,1
36779,M10W0149,0,194,1,3,5,1979,1,8,2,1
36778,M10W0148,0,0,1,2,3,1998,1,4,0,1
36778,M10W0148,0,0,1,2,3,1987,1,4,0,1
36777,M10W0147,0,0,1,3,5,1986,2,6,0,1
36776,M10C0058,27,27,1,2,3,2002,2,6,0,2
36775,M10W0146,0,0,1,3,2,2002,1,2,2,1
36774,M10C0057,0,0,1,2,3,2008,2,6,0,2
36772,M10M0040,0,0,1,3,2,1990,1,2,3,4
36771,M10W0145,0,0,1,3,1,1982,1,2,2,1
36770,M10W0144,0,0,1,3,5,1979,2,6,0,1
36769,M10W0143,0,0,1,3,5,1965,2,6,0,1
36768,M10C0056,27,194,1,4,3,1982,1,2,0,2
36767,M10M0039,0,0,1,3,5,1927,2,8,2,4
36766,M10W0142,0,0,1,3,2,1995,1,7,0,1
36765,M10W0141,0,0,1,3,4,1993,1,2,0,1
36764,M10W0140,0,0,1,3,1,1993,2,6,0,1
36763,M10H0007,27,0,1,2,3,2004,1,2,0,6
36762,M10H0006,27,0,1,4,3,1978,1,2,2,6
36761,M10W0139,0,0,1,3,1,1979,2,6,0,1
36760,M10W0138,0,0,1,3,5,1964,2,6,0,1
36759,M10C0055,0,0,1,5,3,1962,1,2,2,2
36757,M10H0005,0,0,1,2,3,1999,1,5,3,6
36756,M10H0004,27,0,0,2,3,1979,1,2,0,6
36755,M10W0137,0,0,1,3,4,1972,2,6,0,1
36754,M10M0038,0,0,1,3,2,1964,1,5,1,4
36752,M10L0115,0,0,1,2,3,2011,1,7,0,3
36750,M10C0053,0,0,1,1,3,1974,2,1,0,2
36750,M10C0053,0,0,1,1,3,1979,2,1,0,2
36748,M10C0052,27,27,1,5,3,1969,2,1,3,2
36748,M10C0052,27,0,1,5,3,1970,2,1,3,2
36747,M10W0136,27,0,1,4,3,1929,1,2,0,1
36746,M10W0135,0,0,1,3,5,1929,2,6,0,1
36745,M10W0134,0,0,1,3,4,1946,2,6,3,1
36744,M10W0133,27,27,1,3,4,1990,1,7,0,1
36741,M10N0034,27,0,1,3,5,2007,2,6,3,5
36740,M10W0132,27,27,1,3,5,1996,2,8,3,1
36739,M10W0131,27,0,1,5,3,2007,1,7,0,1
36738,M10W0130,0,0,1,3,5,2002,1,4,0,1
36738,M10W0130,0,0,1,3,5,1937,1,4,0,1
36737,M10W0129,0,0,1,5,3,1979,2,4,0,1
36737,M10W0129,0,0,1,5,3,1998,2,4,0,1
36736,M10W0128,0,0,1,3,5,2007,2,6,0,1
36735,M10W0127,27,0,1,5,3,1992,2,6,0,1
36734,M10W0126,0,0,1,3,4,1979,2,6,0,1
36733,M10N0033,0,0,1,3,2,1976,1,5,2,5
36732,M10W0125,0,0,1,3,2,2009,2,6,0,1
36731,M10W0124,0,0,1,3,5,2010,1,5,2,1
36730,M10L0110,27,0,0,5,4,2003,1,8,1,3
36729,M10N0032,0,0,1,3,5,1992,2,6,0,5
36728,M10W0123,0,0,1,4,4,1999,2,6,0,1
